project,age,firstAppeared,firstAppearedIndex,lastDetected,lastDetectedIndex,smellType,uniqueSmellID,version,versionIndex,versionDate,smellIdInVersion,affectedClassesRatio,affectedComponentType,affectedDesignLevel,afferentAffectedRatio,avrgEdgeWeight,avrgInternalPathLength,avrgNumOfChanges,efferentAffectedRatio,instabilityGap,numOfEdges,numOfInheritanceEdges,numOfPrivateUseEdges,numOfPublicUseEdges,overlapRatio,overlapRatiocyclicDep,overlapRatiounstableDep,pageRankAvrg,pageRankMax,parentCentrality,shape,size,strength,affectedElements
antlr,1,3.3,19,3.3,19,cyclicDep,749,3.3,19,,17836,NA,class,designOnly,NA,7.818181818181818,NA,0,NA,NA,172,5,0,0,1.0,NA,NA,0.003991541893979648,0.01053262748060404,0,unclassified,6,NA,"[org.antlr.tool.Attribute, org.antlr.tool.AttributeScope, org.antlr.tool.ErrorManager, org.antlr.tool.Grammar, org.antlr.tool.GrammarSemanticsMessage, org.antlr.tool.NameSpaceChecker]"
antlr,4,3.1,14,3.1.3,17,cyclicDep,268,3.1.3,17,,16163,NA,class,designOnly,NA,4.0,NA,0,NA,NA,40,2,0,0,1.0,NA,NA,0.006025888516580289,0.012511702446387931,0,unclassified,3,NA,"[org.antlr.analysis.LL1DFA, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar]"
antlr,4,3.1,14,3.1.3,17,cyclicDep,268,3.1.1,15,,15470,NA,class,designOnly,NA,4.0,NA,0,NA,NA,40,2,0,0,1.0,NA,NA,0.008509403099188925,0.018369697687246472,0,unclassified,3,NA,"[org.antlr.analysis.LL1DFA, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar]"
antlr,4,3.1,14,3.1.3,17,cyclicDep,268,3.1,14,,15470,NA,class,designOnly,NA,4.0,NA,0,NA,NA,40,2,0,0,1.0,NA,NA,0.008506025442204418,0.018369368971469856,0,unclassified,3,NA,"[org.antlr.analysis.LL1DFA, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar]"
antlr,4,3.1,14,3.1.3,17,cyclicDep,268,3.1.2,16,,7252,NA,class,designOnly,NA,4.0,NA,0,NA,NA,40,2,0,0,1.0,NA,NA,0.03142759006111925,0.06817570085930472,0,unclassified,3,NA,"[org.antlr.analysis.LL1DFA, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar]"
antlr,5,2.4.0,1,2.7.1,5,cyclicDep,3,2.7.0,4,,1479,NA,package,architecturalOnly,NA,5.5,NA,0,NA,NA,22,0,0,0,1.0,NA,NA,0.03286640259554294,0.03486934316248688,0,tiny,2,NA,"[antlr, antlr.collections.impl]"
antlr,5,2.4.0,1,2.7.1,5,cyclicDep,3,2.7.1,5,,1626,NA,package,architecturalOnly,NA,5.5,NA,0,NA,NA,22,0,0,0,1.0,NA,NA,0.027325743918134415,0.027904527644544902,0,tiny,2,NA,"[antlr, antlr.collections.impl]"
antlr,5,2.4.0,1,2.7.1,5,cyclicDep,3,2.4.0,1,,1316,NA,package,architecturalOnly,NA,3.5,NA,0,NA,NA,14,0,0,0,1.0,NA,NA,0.04466504495050273,0.053564045200250085,0,tiny,2,NA,"[antlr, antlr.collections.impl]"
antlr,5,2.4.0,1,2.7.1,5,cyclicDep,3,2.6.0,3,,1231,NA,package,architecturalOnly,NA,5.0,NA,0,NA,NA,20,0,0,0,1.0,NA,NA,0.05623712409399881,0.06593817420051573,0,tiny,2,NA,"[antlr, antlr.collections.impl]"
antlr,5,2.4.0,1,2.7.1,5,cyclicDep,3,2.5.0,2,,1326,NA,package,architecturalOnly,NA,3.5,NA,0,NA,NA,14,0,0,0,1.0,NA,NA,0.043950622404020506,0.05270728151603811,0,tiny,2,NA,"[antlr, antlr.collections.impl]"
antlr,1,4.0,22,4.0,22,cyclicDep,1097,4.0,22,,16798,NA,class,designOnly,NA,1.8,NA,0,NA,NA,18,2,0,0,1.0,NA,NA,7.768144119062065E-4,0.0015052826016901592,0,unclassified,4,NA,"[org.antlr.v4.Tool, org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer, org.antlr.v4.semantics.RuleCollector, org.antlr.v4.semantics.SemanticPipeline]"
antlr,2,3.1,14,3.1.1,15,cyclicDep,308,3.1.1,15,,13824,NA,class,designOnly,NA,4.285714285714286,NA,0,NA,NA,122,19,0,0,0.8333333333333334,NA,NA,0.0029051592850729744,0.005749581251940884,0,unclassified,6,NA,"[antlr.AlternativeBlock, antlr.BlockWithImpliedExitPath, antlr.CodeGenerator, antlr.DefaultToolErrorHandler, antlr.Grammar, antlr.Tool]"
antlr,2,3.1,14,3.1.1,15,cyclicDep,308,3.1,14,,13824,NA,class,designOnly,NA,4.285714285714286,NA,0,NA,NA,122,19,0,0,0.8333333333333334,NA,NA,0.0029051648229973556,0.0057495922127145365,0,unclassified,6,NA,"[antlr.AlternativeBlock, antlr.BlockWithImpliedExitPath, antlr.CodeGenerator, antlr.DefaultToolErrorHandler, antlr.Grammar, antlr.Tool]"
antlr,1,3.4,20,3.4,20,cyclicDep,821,3.4,20,,22228,NA,class,designOnly,NA,9.214285714285714,NA,0,NA,NA,516,8,0,0,1.0,NA,NA,0.002700888927551547,0.008122322835721228,0,unclassified,9,NA,"[org.antlr.Tool, org.antlr.codegen.CodeGenerator, org.antlr.misc.BitSet, org.antlr.misc.IntervalSet, org.antlr.tool.AttributeScope, org.antlr.tool.ErrorManager, org.antlr.tool.Grammar, org.antlr.tool.GrammarReport, org.antlr.tool.NameSpaceChecker]"
antlr,1,3.3,19,3.3,19,cyclicDep,784,3.3,19,,18270,NA,class,designOnly,NA,3.625,NA,0,NA,NA,58,4,0,0,1.0,NA,NA,0.004923916782829919,0.01053262748060404,0,unclassified,4,NA,"[org.antlr.analysis.LL1DFA, org.antlr.analysis.Label, org.antlr.misc.IntervalSet, org.antlr.tool.Grammar]"
antlr,3,2.7.3,7,2.7.5,9,cyclicDep,52,2.7.3,7,,5069,NA,class,designOnly,NA,19.75,NA,0,NA,NA,158,4,0,0,1.0,NA,NA,0.01053804324433969,0.018959980471910946,0,unclassified,3,NA,"[antlr.Grammar, antlr.MakeGrammar, antlr.Tool]"
antlr,3,2.7.3,7,2.7.5,9,cyclicDep,52,2.7.4,8,,5071,NA,class,designOnly,NA,19.75,NA,0,NA,NA,158,4,0,0,1.0,NA,NA,0.010541343229203881,0.018976105435580252,0,unclassified,3,NA,"[antlr.Grammar, antlr.MakeGrammar, antlr.Tool]"
antlr,3,2.7.3,7,2.7.5,9,cyclicDep,52,2.7.5,9,,5314,NA,class,designOnly,NA,19.75,NA,0,NA,NA,158,4,0,0,1.0,NA,NA,0.010558303008237874,0.018829908969449746,0,unclassified,3,NA,"[antlr.Grammar, antlr.MakeGrammar, antlr.Tool]"
antlr,1,4.0,22,4.0,22,unstableDep,1122,4.0,22,,19551,NA,package,NA,NA,NA,NA,0,NA,-0.3705671318150533,118,NA,NA,NA,1.0,1.0,NA,0.020106005323829793,0.028109756027055406,NA,NA,3,0.11,"[org.antlr.v4.runtime, org.antlr.v4.runtime.atn, org.antlr.v4.runtime.misc]"
antlr,1,3.1.2,16,3.1.2,16,cyclicDep,468,3.1.2,16,,7080,NA,class,designOnly,NA,6.533333333333333,NA,0,NA,NA,198,4,0,0,1.0,NA,NA,0.02547788614642162,0.06926066335700472,0,unclassified,7,NA,"[org.antlr.analysis.NFA, org.antlr.grammar.v2.AssignTokenTypesWalker, org.antlr.tool.AssignTokenTypesBehavior, org.antlr.tool.CompositeGrammar, org.antlr.tool.ErrorManager, org.antlr.tool.Grammar, org.antlr.tool.RecursionOverflowMessage]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,571,3.3,19,,18870,NA,class,designOnly,NA,4.5,NA,0,NA,NA,18,3,0,0,1.0,NA,NA,6.474709573813784E-4,6.55748312604765E-4,0,tiny,2,NA,"[antlr.ANTLRTokdefParser, antlr.ImportVocabTokenManager]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,571,3.2,18,,17087,NA,class,designOnly,NA,4.5,NA,0,NA,NA,18,3,0,0,1.0,NA,NA,6.499918072987772E-4,6.583021811883372E-4,0,tiny,2,NA,"[antlr.ANTLRTokdefParser, antlr.ImportVocabTokenManager]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,571,3.5,21,,23684,NA,class,designOnly,NA,4.5,NA,0,NA,NA,18,3,0,0,1.0,NA,NA,4.893177540292875E-4,4.955733783401085E-4,0,tiny,2,NA,"[antlr.ANTLRTokdefParser, antlr.ImportVocabTokenManager]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,571,3.1.3,17,,14702,NA,class,designOnly,NA,4.5,NA,0,NA,NA,18,3,0,0,1.0,NA,NA,7.688269665142769E-4,7.786569402546088E-4,0,tiny,2,NA,"[antlr.ANTLRTokdefParser, antlr.ImportVocabTokenManager]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,571,3.4,20,,23466,NA,class,designOnly,NA,4.5,NA,0,NA,NA,18,3,0,0,1.0,NA,NA,4.82616540492109E-4,4.887864818383805E-4,0,tiny,2,NA,"[antlr.ANTLRTokdefParser, antlr.ImportVocabTokenManager]"
antlr,1,3.2,18,3.2,18,cyclicDep,674,3.2,18,,17128,NA,class,designOnly,NA,10.333333333333334,NA,0,NA,NA,312,17,0,0,1.0,NA,NA,0.0021614584509035317,0.00447770928106196,0,unclassified,6,NA,"[antlr.AlternativeBlock, antlr.CodeGenerator, antlr.Grammar, antlr.MakeGrammar, antlr.SynPredBlock, antlr.Tool]"
antlr,1,3.3,19,3.3,19,cyclicDep,728,3.3,19,,18354,NA,class,designOnly,NA,14.4,NA,0,NA,NA,144,14,0,0,1.0,NA,NA,0.002386198063979978,0.00340607391724758,0,unclassified,3,NA,"[org.antlr.codegen.CodeGenerator, org.antlr.codegen.Target, org.antlr.grammar.v2.CodeGenTreeWalker]"
antlr,4,3.1.3,17,3.4,20,cyclicDep,514,3.2,18,,17178,NA,class,designOnly,NA,19.4,NA,0,NA,NA,194,2,0,0,1.0,NA,NA,0.008083561894287538,0.016205951631956372,0,unclassified,3,NA,"[org.antlr.stringtemplate.StringTemplate, org.antlr.stringtemplate.StringTemplateGroup, org.antlr.stringtemplate.language.GroupParser]"
antlr,4,3.1.3,17,3.4,20,cyclicDep,514,3.1.3,17,,14785,NA,class,designOnly,NA,19.4,NA,0,NA,NA,194,2,0,0,1.0,NA,NA,0.009486805290137016,0.0187193530166963,0,unclassified,3,NA,"[org.antlr.stringtemplate.StringTemplate, org.antlr.stringtemplate.StringTemplateGroup, org.antlr.stringtemplate.language.GroupParser]"
antlr,4,3.1.3,17,3.4,20,cyclicDep,514,3.3,19,,16897,NA,class,designOnly,NA,19.4,NA,0,NA,NA,194,2,0,0,1.0,NA,NA,0.008158174732078203,0.01634050312545192,0,unclassified,3,NA,"[org.antlr.stringtemplate.StringTemplate, org.antlr.stringtemplate.StringTemplateGroup, org.antlr.stringtemplate.language.GroupParser]"
antlr,4,3.1.3,17,3.4,20,cyclicDep,514,3.4,20,,22737,NA,class,designOnly,NA,19.4,NA,0,NA,NA,194,2,0,0,1.0,NA,NA,0.0024982448528535314,0.004811323942304709,0,unclassified,3,NA,"[org.antlr.stringtemplate.StringTemplate, org.antlr.stringtemplate.StringTemplateGroup, org.antlr.stringtemplate.language.GroupParser]"
antlr,11,2.4.0,1,2.7.7,11,cyclicDep,2,2.7.2,6,,4352,NA,class,designOnly,NA,5.5,NA,0,NA,NA,44,8,0,0,0.0,NA,NA,0.009273754234846244,0.018427435476217585,0,chain,3,NA,"[antlr.ANTLRHashString, antlr.CharScanner, antlr.MismatchedCharException]"
antlr,11,2.4.0,1,2.7.7,11,cyclicDep,2,2.4.0,1,,1309,NA,class,designOnly,NA,3.5,NA,0,NA,NA,14,1,0,0,0.0,NA,NA,0.01719583924461344,0.021804159683893196,0,tiny,2,NA,"[antlr.ANTLRHashString, antlr.CharScanner]"
antlr,11,2.4.0,1,2.7.7,11,cyclicDep,2,2.7.0,4,,1472,NA,class,designOnly,NA,5.5,NA,0,NA,NA,44,2,0,0,0.0,NA,NA,0.018620311235708144,0.03019805883817444,0,chain,3,NA,"[antlr.ANTLRHashString, antlr.CharScanner, antlr.MismatchedCharException]"
antlr,11,2.4.0,1,2.7.7,11,cyclicDep,2,2.7.3,7,,4772,NA,class,designOnly,NA,5.5,NA,0,NA,NA,44,9,0,0,0.0,NA,NA,0.005493293980816743,0.009477229480093588,0,chain,3,NA,"[antlr.ANTLRHashString, antlr.CharScanner, antlr.MismatchedCharException]"
antlr,11,2.4.0,1,2.7.7,11,cyclicDep,2,2.5.0,2,,1319,NA,class,designOnly,NA,3.5,NA,0,NA,NA,14,1,0,0,0.0,NA,NA,0.0169484167595733,0.021509713434723337,0,tiny,2,NA,"[antlr.ANTLRHashString, antlr.CharScanner]"
antlr,11,2.4.0,1,2.7.7,11,cyclicDep,2,2.7.6,10,,4966,NA,class,designOnly,NA,5.5,NA,0,NA,NA,44,11,0,0,0.0,NA,NA,0.0052478770276892205,0.009203807088920327,0,chain,3,NA,"[antlr.ANTLRHashString, antlr.CharScanner, antlr.MismatchedCharException]"
antlr,11,2.4.0,1,2.7.7,11,cyclicDep,2,2.7.5,9,,5010,NA,class,designOnly,NA,5.5,NA,0,NA,NA,44,11,0,0,0.0,NA,NA,0.005451584041668731,0.009483711090613687,0,chain,3,NA,"[antlr.ANTLRHashString, antlr.CharScanner, antlr.MismatchedCharException]"
antlr,11,2.4.0,1,2.7.7,11,cyclicDep,2,2.6.0,3,,1224,NA,class,designOnly,NA,3.5,NA,0,NA,NA,14,1,0,0,0.0,NA,NA,0.018720807261067247,0.02377890600689221,0,tiny,2,NA,"[antlr.ANTLRHashString, antlr.CharScanner]"
antlr,11,2.4.0,1,2.7.7,11,cyclicDep,2,2.7.7,11,,4970,NA,class,designOnly,NA,5.5,NA,0,NA,NA,44,11,0,0,0.0,NA,NA,0.00524805143164687,0.009204112424777151,0,chain,3,NA,"[antlr.ANTLRHashString, antlr.CharScanner, antlr.MismatchedCharException]"
antlr,11,2.4.0,1,2.7.7,11,cyclicDep,2,2.7.4,8,,4767,NA,class,designOnly,NA,5.5,NA,0,NA,NA,44,9,0,0,0.0,NA,NA,0.005493023470464567,0.009476764085408752,0,chain,3,NA,"[antlr.ANTLRHashString, antlr.CharScanner, antlr.MismatchedCharException]"
antlr,11,2.4.0,1,2.7.7,11,cyclicDep,2,2.7.1,5,,1612,NA,class,designOnly,NA,5.5,NA,0,NA,NA,44,2,0,0,0.0,NA,NA,0.014232082177313664,0.02314244118487956,0,chain,3,NA,"[antlr.ANTLRHashString, antlr.CharScanner, antlr.MismatchedCharException]"
antlr,2,3.1,14,3.1.1,15,cyclicDep,338,3.1,14,,15133,NA,class,designOnly,NA,14.6875,NA,0,NA,NA,470,6,0,0,1.0,NA,NA,0.005005237987472851,0.018369368971469856,0,unclassified,6,NA,"[org.antlr.codegen.CodeGenTreeWalker, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Rule]"
antlr,2,3.1,14,3.1.1,15,cyclicDep,338,3.1.1,15,,15133,NA,class,designOnly,NA,14.6875,NA,0,NA,NA,470,6,0,0,1.0,NA,NA,0.005005289830364439,0.018369697687246472,0,unclassified,6,NA,"[org.antlr.codegen.CodeGenTreeWalker, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker, org.antlr.tool.Rule]"
antlr,1,3.5,21,3.5,21,cyclicDep,1012,3.5,21,,22070,NA,class,designOnly,NA,7.184210526315789,NA,0,NA,NA,546,11,0,0,1.0,NA,NA,0.002375950415543944,0.007819227149510128,0,unclassified,12,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.DFAState, org.antlr.analysis.DecisionProbe, org.antlr.analysis.Label, org.antlr.analysis.Transition, org.antlr.misc.IntervalSet, org.antlr.tool.Attribute, org.antlr.tool.AttributeScope, org.antlr.tool.ErrorManager, org.antlr.tool.Grammar, org.antlr.tool.GrammarNonDeterminismMessage, org.antlr.tool.NameSpaceChecker]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,485,3.1.3,17,,14830,NA,class,designOnly,NA,5.75,NA,0,NA,NA,46,4,0,0,0.6666666666666666,NA,NA,0.0015397333968593472,0.003042177475770643,0,unclassified,3,NA,"[org.antlr.stringtemplate.language.ASTExpr, org.antlr.stringtemplate.language.ActionEvaluator, org.antlr.stringtemplate.language.Cat]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,485,3.5,21,,21258,NA,class,designOnly,NA,5.75,NA,0,NA,NA,46,4,0,0,0.6666666666666666,NA,NA,8.52815784080313E-4,0.0015944995239538843,0,unclassified,3,NA,"[org.antlr.stringtemplate.language.ASTExpr, org.antlr.stringtemplate.language.ActionEvaluator, org.antlr.stringtemplate.language.Cat]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,485,3.2,18,,17223,NA,class,designOnly,NA,5.75,NA,0,NA,NA,46,4,0,0,0.6666666666666666,NA,NA,0.0016065521992968564,0.003455650469199599,0,unclassified,3,NA,"[org.antlr.stringtemplate.language.ASTExpr, org.antlr.stringtemplate.language.ActionEvaluator, org.antlr.stringtemplate.language.Cat]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,485,3.3,19,,16942,NA,class,designOnly,NA,5.75,NA,0,NA,NA,46,4,0,0,0.6666666666666666,NA,NA,0.001609666776057416,0.003468666503465115,0,unclassified,3,NA,"[org.antlr.stringtemplate.language.ASTExpr, org.antlr.stringtemplate.language.ActionEvaluator, org.antlr.stringtemplate.language.Cat]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,485,3.4,20,,22782,NA,class,designOnly,NA,5.75,NA,0,NA,NA,46,4,0,0,0.6666666666666666,NA,NA,8.433651320313675E-4,0.001578955848723762,0,unclassified,3,NA,"[org.antlr.stringtemplate.language.ASTExpr, org.antlr.stringtemplate.language.ActionEvaluator, org.antlr.stringtemplate.language.Cat]"
antlr,1,2.7.2,6,2.7.2,6,cyclicDep,35,2.7.2,6,,4257,NA,class,designOnly,NA,5.25,NA,0,NA,NA,44,5,0,0,1.0,NA,NA,0.006263237592864747,0.01196551325311554,0,unclassified,3,NA,"[antlr.Grammar, antlr.LexerGrammar, antlr.RuleBlock]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,589,3.5,21,,23629,NA,class,designOnly,NA,25.428571428571427,NA,0,NA,NA,358,6,0,0,1.0,NA,NA,0.001585838246817493,0.0033703993577825333,0,unclassified,4,NA,"[antlr.DefineGrammarSymbols, antlr.Grammar, antlr.MakeGrammar, antlr.Tool]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,589,3.2,18,,17032,NA,class,designOnly,NA,25.428571428571427,NA,0,NA,NA,358,6,0,0,1.0,NA,NA,0.002106782685718937,0.00447770928106196,0,unclassified,4,NA,"[antlr.DefineGrammarSymbols, antlr.Grammar, antlr.MakeGrammar, antlr.Tool]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,589,3.4,20,,23411,NA,class,designOnly,NA,25.428571428571427,NA,0,NA,NA,358,6,0,0,1.0,NA,NA,0.001564116936119609,0.0033242329383152414,0,unclassified,4,NA,"[antlr.DefineGrammarSymbols, antlr.Grammar, antlr.MakeGrammar, antlr.Tool]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,589,3.1.3,17,,14657,NA,class,designOnly,NA,25.428571428571427,NA,0,NA,NA,358,6,0,0,1.0,NA,NA,0.002492041585082237,0.005296591049974551,0,unclassified,4,NA,"[antlr.DefineGrammarSymbols, antlr.Grammar, antlr.MakeGrammar, antlr.Tool]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,589,3.3,19,,18815,NA,class,designOnly,NA,25.428571428571427,NA,0,NA,NA,358,6,0,0,1.0,NA,NA,0.0020983298901594448,0.004459542917047731,0,unclassified,4,NA,"[antlr.DefineGrammarSymbols, antlr.Grammar, antlr.MakeGrammar, antlr.Tool]"
antlr,1,4.0,22,4.0,22,cyclicDep,1029,4.0,22,,17020,NA,class,designOnly,NA,2.0,NA,0,NA,NA,8,6,0,0,1.0,NA,NA,0.0011171548602733233,0.001247600696006261,0,tiny,2,NA,"[org.antlr.v4.runtime.RecognitionException, org.antlr.v4.runtime.Recognizer]"
antlr,3,2.7.3,7,2.7.5,9,cyclicDep,64,2.7.4,8,,4925,NA,class,designOnly,NA,5.7,NA,0,NA,NA,114,11,0,0,0.8,NA,NA,0.008646171804413723,0.018976105435580252,0,unclassified,5,NA,"[antlr.CharLiteralElement, antlr.CodeGenerator, antlr.Grammar, antlr.LLkAnalyzer, antlr.Tool]"
antlr,3,2.7.3,7,2.7.5,9,cyclicDep,64,2.7.3,7,,4923,NA,class,designOnly,NA,5.7,NA,0,NA,NA,114,11,0,0,0.8,NA,NA,0.008643265464005935,0.018959980471910946,0,unclassified,5,NA,"[antlr.CharLiteralElement, antlr.CodeGenerator, antlr.Grammar, antlr.LLkAnalyzer, antlr.Tool]"
antlr,3,2.7.3,7,2.7.5,9,cyclicDep,64,2.7.5,9,,5168,NA,class,designOnly,NA,5.7,NA,0,NA,NA,114,12,0,0,0.8,NA,NA,0.008620868744769306,0.018829908969449746,0,unclassified,5,NA,"[antlr.CharLiteralElement, antlr.CodeGenerator, antlr.Grammar, antlr.LLkAnalyzer, antlr.Tool]"
antlr,1,3.4,20,3.4,20,cyclicDep,858,3.4,20,,21815,NA,class,designOnly,NA,7.44,NA,0,NA,NA,372,6,0,0,1.0,NA,NA,0.002187218686096138,0.008122322835721228,0,unclassified,8,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.DFAState, org.antlr.analysis.DecisionProbe, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.tool.AttributeScope, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]"
antlr,1,4.0,22,4.0,22,cyclicDep,1181,4.0,22,,16413,NA,class,designOnly,NA,7.75,NA,0,NA,NA,62,1,0,0,0.6666666666666666,NA,NA,0.0017299924204691904,0.0031194351468330217,0,chain,3,NA,"[org.antlr.v4.Tool, org.antlr.v4.tool.ErrorManager, org.antlr.v4.tool.ErrorManager$1]"
antlr,1,3.1.2,16,3.1.2,16,cyclicDep,375,3.1.2,16,,5759,NA,class,designOnly,NA,4.142857142857143,NA,0,NA,NA,118,5,0,0,1.0,NA,NA,0.015405085200459709,0.06926066335700472,0,unclassified,8,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.NFA, org.antlr.analysis.NFAToDFAConverter, org.antlr.grammar.v2.AssignTokenTypesWalker, org.antlr.tool.AssignTokenTypesBehavior, org.antlr.tool.CompositeGrammar, org.antlr.tool.ErrorManager, org.antlr.tool.GrammarNonDeterminismMessage]"
antlr,1,3.1.2,16,3.1.2,16,cyclicDep,411,3.1.2,16,,6318,NA,class,designOnly,NA,8.795454545454545,NA,0,NA,NA,780,13,0,0,1.0,NA,NA,0.017118253087067475,0.06926066335700472,0,unclassified,14,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.NFA, org.antlr.analysis.NFAToDFAConverter, org.antlr.analysis.SemanticContext, org.antlr.analysis.SemanticContext$Predicate, org.antlr.analysis.SemanticContext$TruePredicate, org.antlr.codegen.CodeGenerator, org.antlr.grammar.v2.AssignTokenTypesWalker, org.antlr.grammar.v2.CodeGenTreeWalker, org.antlr.tool.AssignTokenTypesBehavior, org.antlr.tool.CompositeGrammar, org.antlr.tool.ErrorManager, org.antlr.tool.Grammar, org.antlr.tool.GrammarNonDeterminismMessage]"
antlr,1,3.4,20,3.4,20,cyclicDep,884,3.4,20,,22381,NA,class,designOnly,NA,9.083333333333334,NA,0,NA,NA,218,5,0,0,1.0,NA,NA,0.0026987786666845927,0.008122322835721228,0,unclassified,5,NA,"[org.antlr.codegen.CodeGenerator, org.antlr.grammar.v3.ActionTranslator, org.antlr.tool.AttributeScope, org.antlr.tool.Grammar, org.antlr.tool.NameSpaceChecker]"
antlr,1,4.0,22,4.0,22,cyclicDep,1144,4.0,22,,18033,NA,package,architecturalOnly,NA,2.6,NA,0,NA,NA,26,0,0,0,1.0,NA,NA,0.0017167823359235809,0.0021365662271676153,0,unclassified,3,NA,"[org.antlr.v4, org.antlr.v4.parse, org.antlr.v4.semantics]"
antlr,1,3.4,20,3.4,20,cyclicDep,868,3.4,20,,21508,NA,class,designOnly,NA,7.128571428571429,NA,0,NA,NA,1000,16,0,0,1.0,NA,NA,0.002316053684717656,0.008122322835721228,0,unclassified,16,NA,"[org.antlr.analysis.DFA, org.antlr.analysis.DFAState, org.antlr.analysis.DecisionProbe, org.antlr.analysis.NFAState, org.antlr.codegen.ACyclicDFACodeGenerator, org.antlr.codegen.CodeGenerator, org.antlr.grammar.v3.AssignTokenTypesWalker, org.antlr.misc.BitSet, org.antlr.misc.IntervalSet, org.antlr.tool.AssignTokenTypesBehavior, org.antlr.tool.AttributeScope, org.antlr.tool.CompositeGrammar, org.antlr.tool.ErrorManager, org.antlr.tool.Grammar, org.antlr.tool.GrammarAST, org.antlr.tool.NameSpaceChecker]"
antlr,1,3.5,21,3.5,21,cyclicDep,1000,3.5,21,,22968,NA,class,designOnly,NA,13.2,NA,0,NA,NA,132,1,0,0,1.0,NA,NA,0.0030702444243040014,0.007819227149510128,0,unclassified,3,NA,"[org.antlr.grammar.v3.ANTLRParser, org.antlr.tool.Grammar, org.antlr.tool.Rule]"
antlr,1,2.7.2,6,2.7.2,6,cyclicDep,12,2.7.2,6,,4189,NA,class,designOnly,NA,4.5,NA,0,NA,NA,38,9,0,0,1.0,NA,NA,0.008353280514220377,0.01196551325311554,0,unclassified,3,NA,"[antlr.AlternativeBlock, antlr.Grammar, antlr.RuleBlock]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,478,3.3,19,,18621,NA,class,designOnly,NA,3.0,NA,0,NA,NA,38,7,0,0,1.0,NA,NA,0.0016456778026389914,0.004459542917047731,0,unclassified,4,NA,"[antlr.GrammarAtom, antlr.LLkAnalyzer, antlr.Tool, antlr.WildcardElement]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,478,3.1.3,17,,14611,NA,class,designOnly,NA,4.428571428571429,NA,0,NA,NA,62,9,0,0,1.0,NA,NA,0.0025753284718308435,0.005296591049974551,0,unclassified,4,NA,"[antlr.Grammar, antlr.GrammarAtom, antlr.LLkAnalyzer, antlr.Tool]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,478,3.2,18,,16827,NA,class,designOnly,NA,3.0,NA,0,NA,NA,38,7,0,0,1.0,NA,NA,0.0016522943196063695,0.00447770928106196,0,unclassified,4,NA,"[antlr.GrammarAtom, antlr.LLkAnalyzer, antlr.Tool, antlr.WildcardElement]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,478,3.4,20,,23227,NA,class,designOnly,NA,3.0,NA,0,NA,NA,38,7,0,0,1.0,NA,NA,0.0012267054154516325,0.0033242329383152414,0,unclassified,4,NA,"[antlr.GrammarAtom, antlr.LLkAnalyzer, antlr.Tool, antlr.WildcardElement]"
antlr,5,3.1.3,17,3.5,21,cyclicDep,478,3.5,21,,23445,NA,class,designOnly,NA,3.0,NA,0,NA,NA,38,7,0,0,1.0,NA,NA,0.0012437407451590997,0.0033703993577825333,0,unclassified,4,NA,"[antlr.GrammarAtom, antlr.LLkAnalyzer, antlr.Tool, antlr.WildcardElement]"
